product_id,category,product_name,code,category,price
579,국내ETF,KBSTAR 헬스케어,678,1579,60460
580,국내ETF,KBSTAR 헬스케어채권혼합,679,1580,80520
581,국내ETF,MASTER 테크미디어텔레콤액티브,680,1581,73640
582,국내ETF,MASTER 스마트커머스액티브,681,1582,37030
583,국내ETF,HANARO 200 TOP10,682,1583,6800
584,국내ETF,HANARO 200TR,683,1584,50450
585,국내ETF,HANARO 200선물레버리지,684,1585,30090
586,국내ETF,HANARO 200선물인버스,685,1586,75790
587,국내ETF,HANARO 200,686,1587,70000
588,국내ETF,HANARO 32-10 국고채액티브,687,1588,54350
589,국내ETF,HANARO CAPEX설비투자iSelect,688,1589,11140
590,국내ETF,HANARO CD금리액티브(합성),689,1590,55220
591,국내ETF,HANARO Fn K-POP&미디어,690,1591,82880
592,국내ETF,HANARO Fn K-게임,691,1592,20110
593,국내ETF,HANARO Fn K-뉴딜디지털플러스,692,1593,45150
594,국내ETF,HANARO Fn K-메타버스MZ,693,1594,87890
595,국내ETF,HANARO Fn K-반도체,694,1595,25590
596,국내ETF,HANARO Fn K-푸드,695,1596,47440
597,국내ETF,HANARO Fn5G산업,696,1597,74430
598,국내ETF,HANARO Fn골프테마,697,1598,69240
599,국내ETF,HANARO Fn전기&수소차,698,1599,37060
600,국내ETF,HANARO Fn조선해운,699,1600,90510
601,국내ETF,HANARO Fn친환경에너지,700,1601,60120
602,국내ETF,HANARO KAP초장기국고채,701,1602,53580
603,국내ETF,HANARO KOFR금리액티브(합성),702,1603,70270
604,국내ETF,HANARO KRX300,703,1604,99250
605,국내ETF,HANARO KRX기후변화솔루션,704,1605,11570
606,국내ETF,HANARO MSCI Korea TR,705,1606,45710
607,국내ETF,HANARO e커머스,706,1607,19060
608,국내ETF,HANARO 고배당,707,1608,2070
609,국내ETF,HANARO 글로벌반도체TOP10 SOLACTIVE,708,1609,7560
610,국내ETF,HANARO 글로벌럭셔리S&P(합성),709,1610,28810
611,국내ETF,HANARO 글로벌백신치료제MSCI,710,1611,13520
612,국내ETF,HANARO 글로벌생성형AI액티브,711,1612,32320
613,국내ETF,HANARO 글로벌신재생에너지MSCI(합성),712,1613,38020
614,국내ETF,HANARO 글로벌워터MSCI(합성),713,1614,54300
615,국내ETF,HANARO 글로벌탄소배출권선물ICE(합성),714,1615,71990
616,국내ETF,HANARO 농업융복합산업,715,1616,3600
617,국내ETF,HANARO 단기채권액티브,716,1617,27540
618,국내ETF,HANARO 미국S&P500,717,1618,18900
619,국내ETF,HANARO 미국메타버스iSelect,718,1619,93970
620,국내ETF,HANARO 원자력iSelect,719,1620,36500
621,국내ETF,HANARO 유로존국채25년플러스(합성 H),720,1621,21220
622,국내ETF,HANARO 종합채권(AA-이상)액티브,721,1622,42080
623,국내ETF,HANARO 코스닥150선물레버리지,722,1623,31900
624,국내ETF,HANARO 코스닥150,723,1624,81270
625,국내ETF,HANARO 탄소효율그린뉴딜,724,1625,12650
626,국내ETF,파워 코스피100,725,1626,84170
627,국내ETF,파워 200,726,1627,50600
628,국내ETF,파워 고배당저변동성,727,1628,78870
629,국내ETF,대신343 K200,728,1629,53610
630,국내ETF,마이다스 KoreaStock액티브,729,1630,26180
631,국내ETF,마이다스 KoreaStock중소형액티브,730,1631,85660
632,국내ETF,TIGER 200TR,731,1632,24530
633,국내ETF,TIGER 200 산업재,732,1633,48210
634,국내ETF,TIGER 200 생활소비재,733,1634,56770
635,국내ETF,TIGER 200,734,1635,20440
636,국내ETF,TIGER 200IT레버리지,735,1636,39490
637,국내ETF,TIGER 200동일가중,736,1637,47710
638,국내ETF,TIGER 200선물레버리지,737,1638,37060
639,국내ETF,TIGER 200선물인버스2X,738,1639,72660
640,국내ETF,TIGER 200에너지화학레버리지,739,1640,63280
641,국내ETF,TIGER 200커뮤니케이션서비스,740,1641,86640
642,국내ETF,TIGER 200커버드콜ATM,741,1642,94050
643,국내ETF,TIGER 200 헬스케어,742,1643,73520
644,국내ETF,TIGER 23-12 국공채액티브,743,1644,22500
645,국내ETF,TIGER 24-04 회사채(A+이상)액티브,744,1645,70750
646,국내ETF,TIGER 24-10 회사채(A+이상)액티브,745,1646,60170
647,국내ETF,TIGER 25-10 회사채(A+이상)액티브,746,1647,95340
648,국내ETF,TIGER 2차전지소재Fn,747,1648,53310
649,국내ETF,TIGER 2차전지테마,748,1649,90790
650,국내ETF,TIGER AI코리아그로스액티브,749,1650,51850
651,국내ETF,TIGER CD금리투자KIS(합성),750,1651,71420
652,국내ETF,TIGER Fn메타버스,751,1652,20130
653,국내ETF,TIGER Fn반도체TOP10,752,1653,91940
654,국내ETF,TIGER Fn신재생에너지,753,1654,50590
655,국내ETF,TIGER KEDI혁신기업ESG30,754,1655,78390
656,국내ETF,TIGER KRX BBIG K-뉴딜레버리지,755,1656,62940
657,국내ETF,TIGER KRX BBIG K-뉴딜,756,1657,24950
658,국내ETF,TIGER KRX2차전지K-뉴딜레버리지,757,1658,41740
659,국내ETF,TIGER KRX2차전지K-뉴딜,758,1659,75830
660,국내ETF,TIGER KRX300,759,1660,12800
661,국내ETF,TIGER KRX게임K-뉴딜,760,1661,18390
662,국내ETF,TIGER KRX기후변화솔루션,761,1662,21210
663,국내ETF,TIGER KRX바이오K-뉴딜,762,1663,99310
664,국내ETF,TIGER KRX인터넷K-뉴딜,763,1664,90310
665,국내ETF,TIGER K게임,764,1665,86530
666,국내ETF,TIGER LG그룹+펀더멘털,765,1666,6820
667,국내ETF,TIGER MKF배당귀족,766,1667,72930
668,국내ETF,TIGER MSCI KOREA ESG리더스,767,1668,29250
669,국내ETF,TIGER MSCI KOREA ESG유니버설,768,1669,29180
670,국내ETF,TIGER MSCI Korea TR,769,1670,31420
671,국내ETF,TIGER 미국S&P500선물(H),770,1671,70660
672,국내ETF,TIGER S&P글로벌인프라(합성),771,1672,31750
673,국내ETF,TIGER TOP10,772,1673,12730
674,국내ETF,TIGER TSMC밸류체인FACTSET,773,1674,36750
675,국내ETF,TIGER 경기방어,774,1675,81470
676,국내ETF,TIGER 경기방어채권혼합,775,1676,12350
677,국내ETF,TIGER 골드선물(H),776,1677,54250
678,국내ETF,TIGER 구리실물,777,1678,27230
679,국내ETF,TIGER 국채3년,778,1679,52010
680,국내ETF,TIGER 글로벌AI&로보틱스 INDXX,779,1680,56210
681,국내ETF,TIGER 글로벌AI액티브,780,1681,82860
682,국내ETF,TIGER 글로벌BBIG액티브,781,1682,98230
683,국내ETF,TIGER 글로벌멀티에셋TIF액티브,782,1683,53940
684,국내ETF,TIGER 글로벌메타버스액티브,783,1684,54190
685,국내ETF,TIGER 글로벌사이버보안INDXX,784,1685,41060
686,국내ETF,TIGER 글로벌클라우드컴퓨팅INDXX,785,1686,3580
687,국내ETF,TIGER S&P글로벌헬스케어(합성),786,1687,19640
688,국내ETF,TIGER 글로벌혁신블루칩TOP10,787,1688,80670
689,국내ETF,TIGER 금속선물(H),788,1689,26800
690,국내ETF,TIGER 금은선물(H),789,1690,59860
691,국내ETF,TIGER 농산물선물Enhanced(H),790,1691,94030
692,국내ETF,TIGER 단기채권액티브,791,1692,4390
693,국내ETF,TIGER 단기통안채,792,1693,3990
694,국내ETF,TIGER 라틴35,793,1694,93020
695,국내ETF,TIGER 레버리지,794,1695,25330
696,국내ETF,TIGER 리츠부동산인프라채권TR KIS,795,1696,36040
697,국내ETF,TIGER 리츠부동산인프라,796,1697,94120
698,국내ETF,TIGER 모멘텀,797,1698,24260
699,국내ETF,TIGER 미국S&P500TR(H),798,1699,53510
700,국내ETF,TIGER 미국S&P500배당귀족,799,1700,54940
701,국내ETF,TIGER 미국S&P500,800,1701,64300
702,국내ETF,TIGER 미국나스닥100TR채권혼합Fn,801,1702,12090
703,국내ETF,TIGER 미국나스닥100TR(H),802,1703,17910
704,국내ETF,TIGER 미국나스닥100레버리지(합성),803,1704,63890
705,국내ETF,TIGER 미국나스닥100,804,1705,48580
706,국내ETF,TIGER 미국나스닥100커버드콜(합성),805,1706,14920
